City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
63,Kadaya,RU,2020-01-06 03:06:35,50.93,119.29,9.19,94,100,6.35,light snow,0.0,0.38
64,Chokurdakh,RU,2020-01-06 03:02:49,70.62,147.9,-20.38,100,16,1.92,few clouds,0.0,0.0
65,Itarema,BR,2020-01-06 03:06:35,-2.92,-39.92,76.15,87,43,4.32,scattered clouds,0.0,0.0
66,Beringovskiy,RU,2020-01-06 03:06:35,63.05,179.32,-6.29,80,94,16.04,overcast clouds,0.0,0.0
67,Dingle,PH,2020-01-06 03:06:35,11.0,122.67,79.36,85,97,16.37,light rain,1.44,0.0
68,Hithadhoo,MV,2020-01-06 03:03:21,-0.6,73.08,84.33,73,100,12.73,overcast clouds,0.0,0.0
69,Nardaran,AZ,2020-01-06 03:06:35,40.56,50.01,41.0,100,40,4.7,scattered clouds,0.0,0.0
70,Upernavik,GL,2020-01-06 03:06:35,72.79,-56.15,-30.44,96,94,15.59,overcast clouds,0.0,0.0
71,Kavieng,PG,2020-01-06 03:03:37,-2.57,150.8,85.75,69,29,8.14,scattered clouds,0.0,0.0
72,Arraial Do Cabo,BR,2020-01-06 03:02:44,-22.97,-42.02,76.08,86,100,2.51,light rain,0.63,0.0
73,Mahebourg,MU,2020-01-06 03:02:06,-20.41,57.7,75.2,94,40,10.29,shower rain,0.0,0.0
74,Kruisfontein,ZA,2020-01-06 03:06:36,-34.0,24.73,63.05,87,100,3.0,overcast clouds,0.0,0.0
75,Jos,NG,2020-01-06 03:03:27,9.92,8.9,56.21,44,100,3.36,overcast clouds,0.0,0.0
76,Qasigiannguit,GL,2020-01-06 03:06:36,68.82,-51.19,8.6,65,100,14.99,overcast clouds,0.0,0.0
77,Estelle,FR,2020-01-06 03:03:40,43.97,3.47,43.0,75,90,8.05,overcast clouds,0.0,0.0
78,Birjand,IR,2020-01-06 03:03:31,32.86,59.22,32.0,59,41,2.66,scattered clouds,0.0,0.0
79,Vincennes,FR,2020-01-06 03:06:36,48.85,2.44,37.99,86,0,3.36,clear sky,0.0,0.0
80,Qaanaaq,GL,2020-01-06 03:06:36,77.48,-69.36,-25.26,51,74,2.95,broken clouds,0.0,0.0
81,Dzilam Gonzalez,MX,2020-01-06 03:06:37,21.28,-88.93,72.73,74,1,17.69,light rain,0.13,0.0
82,Ponta Do Sol,BR,2020-01-06 03:06:37,-20.63,-46.0,66.6,96,2,2.24,light rain,0.31,0.0
83,Ushuaia,AR,2020-01-06 03:06:37,-54.81,-68.31,46.4,75,75,26.4,broken clouds,0.0,0.0
84,Lodja,CD,2020-01-06 03:06:37,-3.52,23.6,67.3,98,100,1.54,overcast clouds,0.0,0.0
85,Hue,VN,2020-01-06 03:06:37,16.47,107.58,80.6,69,40,4.7,scattered clouds,0.0,0.0
86,Aykhal,RU,2020-01-06 03:06:37,65.95,111.51,-0.4,84,90,6.71,light snow,0.0,0.0
87,Alexandria,RO,2020-01-06 03:01:49,43.97,25.33,30.0,92,12,7.47,few clouds,0.0,0.0
88,Lompoc,US,2020-01-06 03:03:25,34.64,-120.46,57.2,37,1,6.93,clear sky,0.0,0.0
89,Pisco,PE,2020-01-06 03:04:11,-13.71,-76.2,69.8,83,65,16.11,broken clouds,0.0,0.0
90,Yulara,AU,2020-01-06 03:06:37,-25.24,130.99,73.4,64,40,16.11,scattered clouds,0.0,0.0
91,Alofi,NU,2020-01-06 03:06:37,-19.06,-169.92,78.8,100,3,9.17,clear sky,0.0,0.0
92,Talnakh,RU,2020-01-06 03:06:38,69.49,88.39,19.4,92,40,29.08,light shower snow,0.0,0.0
93,Seoul,KR,2020-01-06 03:05:29,37.57,126.98,41.0,59,90,2.24,overcast clouds,0.0,0.0
94,Ribeira Grande,PT,2020-01-06 03:06:38,38.52,-28.7,60.04,93,100,16.71,overcast clouds,0.0,0.0
95,Bagdarin,RU,2020-01-06 03:06:38,54.44,113.59,3.06,81,0,3.53,clear sky,0.0,0.0
96,Georgetown,GY,2020-01-06 03:03:17,6.8,-58.16,71.6,88,0,4.7,clear sky,0.0,0.0
