City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
115,Celestun,MX,2020-01-04 17:55:55,20.87,-90.4,74.23,74,49,25.7
116,Hithadhoo,MV,2020-01-04 17:55:56,-0.6,73.08,83.5,70,79,6.35
117,Magadan,RU,2020-01-04 17:55:56,59.56,150.8,19.15,74,99,21.74
118,Luangwa,MZ,2020-01-04 17:55:56,-15.62,30.4,78.46,72,100,3.06
119,Ixtapa,MX,2020-01-04 17:55:56,20.71,-105.21,73.0,56,75,2.24
120,Seymchan,RU,2020-01-04 17:55:56,62.93,152.39,-9.0,98,39,0.98
121,Bilma,NE,2020-01-04 17:55:57,18.69,12.92,52.21,31,0,3.94
122,Ahipara,NZ,2020-01-04 17:55:57,-35.17,173.16,60.01,97,87,16.33
123,Saint-Philippe,CA,2020-01-04 17:55:57,45.36,-73.48,36.0,90,90,11.41
124,Mahebourg,MU,2020-01-04 17:55:57,-20.41,57.7,79.0,94,75,3.36
125,Sao Gabriel Da Cachoeira,BR,2020-01-04 17:55:58,-0.13,-67.09,82.4,83,40,8.05
126,Achinsk,RU,2020-01-04 17:55:58,56.27,90.5,9.79,86,4,10.29
127,Guerrero Negro,MX,2020-01-04 17:55:58,27.97,-114.04,66.56,33,5,2.3
128,Bintulu,MY,2020-01-04 17:55:58,3.17,113.03,77.0,94,75,2.24
129,Salalah,OM,2020-01-04 17:55:59,17.01,54.1,77.0,73,20,6.24
130,Chumikan,RU,2020-01-04 17:55:59,54.72,135.31,-3.24,66,0,11.86
131,Dandong,CN,2020-01-04 17:55:59,40.12,124.37,22.37,75,0,6.24
132,Ponta Delgada,PT,2020-01-04 17:55:59,37.73,-25.67,64.4,82,20,13.87
133,Makakilo City,US,2020-01-04 17:56:00,21.35,-158.09,75.0,88,75,20.8
134,Kapit,MY,2020-01-04 17:56:00,2.02,112.94,71.8,98,100,0.83
135,Katobu,ID,2020-01-04 17:56:00,-4.94,122.53,76.1,94,97,3.71
136,Hamilton,CA,2020-01-04 17:56:01,43.26,-79.87,37.99,80,90,10.29
137,Mezen,RU,2020-01-04 17:56:01,65.85,44.24,27.07,94,100,18.81
138,Ancud,CL,2020-01-04 17:56:01,-41.87,-73.83,60.8,63,40,4.7
139,Olinda,AU,2020-01-04 17:56:02,-37.84,145.39,60.01,54,90,13.87
140,San Vicente,EC,2020-01-04 17:56:02,-0.59,-80.41,82.4,69,20,9.17
141,Tucuman,PE,2020-01-04 17:56:02,-17.17,-70.89,63.93,72,94,10.2
142,San Carlos De Bariloche,AR,2020-01-04 17:54:35,-41.13,-71.31,79.0,17,45,18.34
143,Saskylakh,RU,2020-01-04 17:56:03,71.97,114.09,-22.07,96,87,6.49
144,Najran,SA,2020-01-04 17:56:03,17.54,44.22,78.8,22,75,4.7
145,Torbay,CA,2020-01-04 17:56:04,47.66,-52.73,35.01,98,90,12.75
146,Dikson,RU,2020-01-04 17:56:04,73.51,80.55,-3.87,85,55,21.7
147,Mersing,MY,2020-01-04 17:56:04,2.43,103.84,80.42,81,73,20.0
148,Adiake,CI,2020-01-04 17:56:04,5.29,-3.3,86.0,45,6,6.93
149,Acajutla,SV,2020-01-04 17:56:05,13.59,-89.83,80.6,65,0,7.49
150,Newport,GB,2020-01-04 17:56:05,51.59,-3.0,46.99,93,90,9.17
